"sep=;"
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;featuredItem;headerImage;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@image;socialIcons@icon;socialIcons@iconColor;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
dr-sana-omezine;"Dr Sana OMEZINE";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;neurochirurgien;;1;https://www.med.tn/img/img.png;"4 ter rue du 25 juillet la marsa ville la marsa 2078 tunis tunisie";36.88047;10.3278691;1;+216.98.939.133;;;;1;;;1;09:00-18:00;09:00-18:00;09:00-18:00;09:00-18:00;09:00-18:00;09:00-13:00;;;1;1;;;;;;;;;;;
dr-manel-haouel;"Dr Manel HAOUEL";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;rhumatologue;;1;https://www.med.tn/uploads/offices/thumbnail/27722_dr-manel-haouel_1590022547.jpg;"avenue de la république immeuble metir. 3eme étage hammamet 8050 nabeul tunisie";36.3985024;10.6163735;1;"+216.72.265.217 / +216.98.616.368";;;;1;;;1;08:30-13:00/15:00-17:00;08:30-13:00/15:00-17:00;08:30-13:00/15:00-17:00;08:30-13:00/15:00-17:00;08:30-13:00/15:00-17:00;10:00-13:00;;;1;1;;;;;;;;;;;
dr-rym-khatteche;"Dr Rym KHATTECHE";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;medecin-dentiste;;1;https://www.med.tn/uploads/offices/thumbnail/204221_dr-rym-khatteche_1599647888.jpg;"3b rue amilcar cité el wifak la marsa la marsa 2078 tunis tunisie";36.8754212;10.3252939;1;"+216.71.745.100 / +216.54.713.803";;;;1;;;1;09:00-13:30/15:00-18:00;09:00-13:30/15:00-18:00;09:00-13:30/15:00-18:00;09:00-13:30/15:00-18:00;09:00-13:30/15:00-18:00;09:00-13:00;;;1;1;;;;;;;;;;;
dr-sameh-ben-mahmoud-charfeddine;"Dr Sameh BEN MAHMOUD CHARFEDDINE";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Sameh BEN MAHMOUD CHARFEDDINE</h2>Ancienne assistante Hospitalo-universitaire 
psychiatre
sexologue
psychothérapeute
phytothérapie- homéopathie 
Thérapie cognitive-comportementale (T.C.C)
E.M.D.R ";;1;0;"2014-07-17 14:22:33";closed;open;;psychiatre;;1;https://www.med.tn/uploads/offices/thumbnail/187669_dr-sameh-ben-mahmoud-charfeddine_1581527339.jpeg;"cité jardins  rue moussa  centre médical el bassatine  3éme étage sfax ville 3000 sfax tunisie";34.7500527;10.7631023;1;"+216.74.443.500 / +216.26.256.623";;;;1;;;1;08:30-16:30;08:30-16:30;08:30-16:30;08:30-16:30;08:30-16:30;08:00-13:00;;;1;1;;;;;;;;;;;
dr-mohamed-naim-hassairi;"Dr Mohamed naim HASSAIRI";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Mohamed naim HASSAIRI</h2>Phlebologue interventionelle
Echographie vasculaire-Doppler couleur
Traitement des varices par laser endoveineux
Sclérotherapie des varices
Laser exoveineux des varicosites
Prise en charge des lymphœdèmes
prise en charge des ulcères de jambes phlébologie esthétique/sclérothérapie à la mousse";;1;0;"2014-07-17 14:22:33";closed;open;;angiologue;;1;https://www.med.tn/uploads/offices/thumbnail/187145_dr-mohamed-naim-hassairi_1596544442.jpg;"dar attabib  route de tunis km 2 5";" 3 éme étage cabinet n 5. sfax sud 3083 sfax tunisie";34.7645098;10.7618844;1;"+216.74.232.001 / +216.25.348.280 / +216.98.348.280";;;;1;;;1;08:30-13:00/15:00-18:00;08:30-13:00/15:00-18:00;08:30-13:00/15:00-18:00;08:30-13:00/15:00-18:00;08:30-13:00/15:00-18:00;08:30-14:00;;;1;1;;;;;;;;;;
dr-jamil-hachicha;"Dr Jamil HACHICHA";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Jamil HACHICHA</h2>Professeur Hospitalo Universitaire ";;1;0;"2014-07-17 14:22:33";closed;open;;nephrologue;;1;https://www.med.tn/uploads/offices/thumbnail/24611_dr-jamil-hachicha_1590022547.jpg;"centre médical el bassetine  4éme étage  cité jardin sfax ville 3000 sfax tunisie";34.75024134621;10.763397494043;1;+216.74.258.457;;;;1;;;1;08:00-16:00;08:00-16:00;" ";" ";" ";" ";;;1;1;;;;;;;;;;;
skin-laser;"Skin Laser";publish;"<h2 class=""y4vuei-3 cBtaUV"">Skin Laser</h2>le Centre Skin Laser est spécialisé dans les techniques esthétiques modernes et dans les lasers de pointe. Le Centre Skin laser vous accueille dans un cadre moderne et design conçu pour le bien-être des patients.
Lors de la consultation initiale  vous êtes reçu par votre Dermatologue qui vous renseignera et vous précisera les bénéfices que vous pourrez attendre de la technique la plus adaptée à votre peau. Un bilan personnalisé de votre peau sera effectué et les éventuelles contre-indications vous seront précisées. Tous les actes sont exclusivement pratiqués par votre Dermatologue. Les traitements lasers sont effectués dans le cabinet  par les Dermatologues eux-mêmes. carboxytherapie/epilation laser/hydrafacial/microneedling/phototherapie led/radiofréquence/traitement des rides par l`acide hyaluronique";;1;0;"2014-07-17 14:22:33";closed;open;;medecin-esthetique;;1;https://www.med.tn/uploads/offices/thumbnail/203740---skin-laser-1592242904.jpg;"le carrefour médical- 1er étage cabinet 1-2 (en face de l`hôpital mongi slim) aîn zaghouan 2045 tunis tunisie";36.8647386;10.2903737;1;"+216.70.724.071 / +216.24.001.004";;;;1;;;1;09:30-13:30/15:00-20:00;09:30-13:30/15:00-20:00;09:30-13:30/15:00-20:00;09:30-13:30/15:00-20:00;09:30-13:30/15:00-20:00;09:30-13:30/15:00-17:00;;;1;1;;;;;;;;;;;
mr-imed-jegham;"Mr Imed JEGHAM";publish;"<h2 class=""y4vuei-3 cBtaUV"">Mr Imed JEGHAM</h2>Sophrologue -thérapeute en  hypnose classique et Ericksonienne (certifié par I HA) Thérapeute en Programmation Neuro Linguistique (CANADA: certifié par INLPTA)
Thérapies comportementales- thérapies cognitives- thérapies systémiques  familiales-thérapies psychocorporelles-la thérapie  par l`art- la psychanalyse-l`analyse transactionnelle -la psychogénéalogie-la gestalt thérapie .....
Diplôme français en psychothérapie .  
Thérapeute en psychologie positive (certifié par IPHM)
-Praticien  en magnétisme curatif (I PHM)
-Maître praticien reiki  niveaux(  1-2-3 ) certifié IPHM (international practioners of holistic medecine )
-professeur de yoga  (certifié IPHM )
-Professeur de méditation  certifié IPHM
-Thérapeute certifié  en sevrage tabagique anti-tabac  avec l`hypnose thérapeutique  et PNL qui offre un taux de réussite  de 96% 
-praticien certifié en médecine ayurvédique .....
-coach professionnel certifié 
-consultant certifié  en lithothérapie (IPHM) 
-consultant certifié  en Feng Shui (CMA -centre of exellence-iPHM )
-praticien  certifié  en sonothérapie  (technique par laquelle  on utilise les vibrations  du son pour  agir sur les troubles physiques  psychologiques  et émotionnels -relâcher les tensions et apaiser les douleurs.......
L`hypnose est aujourd`hui considéré 
comme une médecine douce ou une médecine alternative efficace........
Thérapeute en magnétisme énergétique- qi gong Médical : corps et esprit  (CANADA+FRANCE)-(les maladies soignés ou soulagés par le magnétisme qi gong et reiki: mal de tète-migraine-allergies-sinusites-douleurs articulaires-arthrose-rhumatismes- entorses- courbatures-crampes-mal dos- sciatique- douleurs musculaires-brûlures-brûlures estomac-zona-psoriasis-insomnie-anxiétés- stress-dépression................et encore...
Thérapie en hypnose et magnétisme pour les troubles de la sexualité..............Amélioration de la confiance en soi... travail sur l`estime de soi 
Possibilité de faire  des consultations en ligne (Skype) ";;1;0;"2014-07-17 14:22:33";closed;open;;psychotherapeute;sousse;1;https://www.med.tn/img/img.png;"rue docteur moreau 3 étage-immeuble ibn rochd au dessus banque biat sousse ville 4000 sousse tunisie";35.831336;10.62919;1;"+216.73.224.564 / +216.54.706.716 / +216.46.311.274";;;;1;;;1;09:00-13:00/15:00-19:00;09:00-13:00/15:00-19:00;09:00-13:00/15:00-19:00;09:00-13:00/15:00-19:00;09:00-13:00/15:00-19:00;" ";;;1;1;;;;;;;;;;;
dr-hassen-nizar;"Dr Hassen NIZAR";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Hassen NIZAR</h2>diplôme de la faculté de médecine dentaire de monastir 
diplôme de chirurgie implantaire (lyon)
diplôme en esthétique implantaire
esthétique dentaire et éclaircissement 
orthodontie par plaques et aligneurs ";;1;0;"2014-07-17 14:22:33";closed;open;;medecin-dentiste;;1;https://www.med.tn/uploads/offices/thumbnail/24966_dr-hassen-nizar_1590022547.jpg;"3  avenue habib thameur  immeub magasin général a6-1 8000 nabeul tunisie";36.453773296751;10.733950446205;1;"+216.72.236.879 / +216.52.254.580 / +216.98.954.580";;;;1;;;1;09:00-14:30;09:00-14:30;09:00-14:30;09:00-14:30;09:00-14:30;09:00-13:30;;;1;1;;;;;;;;;;;
dr-mohamed-lotfi-kammoun;"Dr Mohamed lotfi KAMMOUN";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;chirurgien-orthopediste;;1;https://www.med.tn/img/img.png;"rue hedi nouira immeuble ibnou rochd 1er etage esc b sfax ville 3000 sfax tunisie";34.738637915764;10.756025794788;1;"+216.74.406.777 / +216.98.641.570";;;;1;;;1;08:00-17:00;08:00-17:00;08:00-17:00;08:00-17:00;08:00-17:00;08:00-14:00;;;1;1;;;;;;;;;;;
dr-chiraz-bouzid;"Dr Chiraz BOUZID";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Chiraz BOUZID</h2>Spécialiste en Diabétologie Endocrinoilogie
Diplôme International en Diabétologie
(Cardiff University – Grande Bretagne)
Ex. A.H.U. à l`Institut National de Nutrition ";;1;0;"2014-07-17 14:22:33";closed;open;;endocrinologue;;1;https://www.med.tn/uploads/offices/thumbnail/151840_dr-chiraz-bouzid_1590022547.jpg;"le 45 médical avenue du japon montplaisir 1073 tunis tunisie";36.81780232828;10.186456812567;1;+216.71.903.867;;;;1;;;1;10:00-17:00;10:00-17:00;10:00-17:00;10:00-17:00;10:00-17:00;10:00-12:30;;;1;1;;;;;;;;;;;
dr-iheb-ali-snani;"Dr Iheb ali SNANI";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Iheb ali SNANI</h2>Diplômé de la faculté de Médecine de Toulouse - FRANCE ";;1;0;"2014-07-17 14:22:33";closed;open;;angiologue;;1;https://www.med.tn/uploads/offices/thumbnail/29067_dr-iheb-ali-snani_1590022547.jpg;"bardo centre - bloc 4 (à côté de monoprix) - étage 4 le bardo 2000 tunis tunisie";36.809736097834;10.137912301909;1;"+216.71.515.501 / +216.98.345.955";;;;1;;;1;08:30-13:30/14:30-19:00;08:30-13:30/14:30-19:00;08:30-13:30/14:30-19:00;08:30-13:30/14:30-19:00;08:30-13:30/14:30-19:00;08:30-15:30;;;1;1;;;;;;;;;;;
dr-leila-sellami-tarzi;"Dr Leila SELLAMI TARZI";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;medecin-esthetique;;1;https://www.med.tn/uploads/offices/thumbnail/187971_dr-leila-sellami-tarzi_1590022548.jpg;"carrefour médical 2ème étage appt a2.1 aîn zaghouan 2045 tunis tunisie";36.865016814681;10.290506335975;1;"+216.70.724.122 / +216.98.344.106 / +216.52.009.555";;;;1;;;1;09:00-13:00/14:00-18:00;09:00-13:00/14:00-18:00;09:00-13:00/14:00-18:00;09:00-13:00/14:00-18:00;09:00-13:00/14:00-18:00;09:00-13:00;;;1;1;;;;;;;;;;;
dr-omar-zahaf;"Dr Omar ZAHAF";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;ophtalmologue;;1;https://www.med.tn/uploads/offices/thumbnail/203976-dr-omar-zahaf-1595876774_4128.jpeg;"rte laffrane km 3.5imm mahsouna bloc c n3 sfax est 3052 sfax tunisie";34.762512966306;10.728431869521;1;"+216.74.663.163 / +216.53.722.220 / +216.53.722.240";;;;1;;;1;09:00-16:00;09:00-16:00;09:00-16:00;09:00-16:00;09:00-16:00;09:00-13:00;;;1;1;;;;;;;;;;;
dr-meriem-bouaziz;"Dr Meriem BOUAZIZ";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Meriem BOUAZIZ</h2>masters en procréation médicalement assistée et en échographie obstétricale amniocentèse/echographie 4d/infertilité";;1;0;"2014-07-17 14:22:33";closed;open;;gynecologue-obstetricien;;1;https://www.med.tn/uploads/offices/thumbnail/28832_dr-meriem-bouaziz_1590022547.jpg;"centre urbain nord résidence le palace blocb 2eme étage en face de la clinique les jasmins centre urbain nord 1082 tunis tunisie";36.846673561974;10.198279676485;1;"+216.71.947.605 / +216.22.450.072";;;;1;;;1;09:00-16:30;09:00-16:30;09:00-16:30;09:00-16:30;09:00-16:30;09:00-13:00;;;1;1;;;;;;;;;;;
dr-nozha-mnajja;"Dr Nozha MNAJJA";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Nozha MNAJJA</h2>Dermatologie
Maladies sexuellement transmissibles
Médecine esthétique
Laser détatouage au laser “q-switched“ ou déclenché/traitement des taches brunes lasers déclenchés (laser q switched) ou des lampes intenses et pulsées (lampes flash)/traitement des rougeurs ( érythrose / couperose) au laser/traitement des rides au laser/traitement des mycoses du cuir chevelu ( teignes)/traitement des mycoses des ongles /traitement des mycoses de la peau (candidose  dermatophytie..)/vénéréologie /traitement des dermatoses allergiques/traitement des condylomes acuminés/traitement des angiomes par laser/traitement des alopécies cicatricielles/traitement au laser des cicatrices d`acné / brûlures / post-opératoires / traumatiques /surveillance ou ablation du grain de beauté /ultra-sons focalisés de haute intensité (hifu) /traitement pelade/relissage fractionnel/prise en charge de l`acné/prise en charge des dermatoses bulleuses/peeling superficiel / moyen / profond/cryothérapie/comblement par acide hyaluronique/microneedling/traitement par photobiomodulation  diodes luminescentes (leds)/mésolift ( mésothérapie)/traitement molluscum contagiosum par azote liquide ou curetage/injection de prp (plasma riche en plaquettes)/traitement du vitiligo/traitement du psoriasis/injection de botox/epilation au laser";;1;0;"2014-07-17 14:22:33";closed;open;;dermatologue;;1;https://www.med.tn/uploads/offices/thumbnail/29514-dr-nozha-mnajja-1602501753_2302_2442_2504.jpg;"avenue hédi nouira  immeuble opéra cité ennasr 2 2037 ariana tunisie";36.862267;10.164677;1;"+216.71.814.153 / +216.97.522.204";;;;1;;;1;09:00-14:30;09:00-14:30;09:00-14:30;09:00-14:30;09:00-14:30;09:00-13:00;;;1;1;;;;;;;;;;;
mme-triki-chiraz-chabchoub-centre-chiraz;"Mme Triki chiraz chabchoub CENTRE CHIRAZ";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;physiotherapeute;;1;https://www.med.tn/img/img.png;"pôle médicale rte el ain km 2 4ème étage n5 el ain 3042 sfax tunisie";34.747509265223;10.739149022564;1;"+216.74.457.318 / +216.23.225.007";;;;1;;;1;08:30-16:30;08:30-16:30;08:30-16:30;08:30-16:30;08:30-16:30;08:30-14:00;;;1;1;;;;;;;;;;;
dr-abdelaziz-azzouz;"Dr Abdelaziz AZZOUZ";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Abdelaziz AZZOUZ</h2>Implants dentaires
Laser dentaire
Blanchiment ";;1;0;"2014-07-17 14:22:33";closed;open;;medecin-dentiste;;1;https://www.med.tn/img/img.png;"avenue hassan nouri bizerta business center bloc b appt b102 au dessus de celio bizerte nord 7000 bizerte tunisie";37.2735575;9.869975;1;"+216.72.425.443 / +216.98.760.496";;;;1;;;1;08:30-12:30/16:00-19:00;08:30-12:30/16:00-19:00;08:30-13:00;08:30-12:30/16:00-19:00;08:30-12:30/16:00-19:00;08:30-13:00;;;1;1;;;;;;;;;;;
dr-lobna-fitouhi-jouini;"Dr Lobna FITOUHI JOUINI";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;gynecologue-obstetricien;;1;https://www.med.tn/uploads/offices/thumbnail/29946_dr-lobna-fitouhi-jouini_1590022547.jpg;"centre medical nejma 2 avenue de la république rades 2040 ben arous tunisie";36.7680946;10.2732018;1;"+216.71.447.542 / +216.98.329.729";;;;1;;;1;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-13:00;;;1;1;;;;;;;;;;;
dr-haifa-zayati-kooli;"Dr Haifa ZAYATI KOOLI";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;gynecologue-obstetricien;;1;https://www.med.tn/uploads/offices/thumbnail/11269-dr-haifa-zayati-kooli-1602156754_3254.jpg;"avenue habib bourguiba imm hilal 3ème étage ksar helal 5070 monastir tunisie";35.6462489;10.8860227;1;"+216.97.124.521 / +216.73.587.210 / +216.50.664.844";;;;1;;;1;08:30-13:30/15:30-18:30;08:30-13:30/15:30-18:30;08:30-13:30/15:30-18:30;08:30-13:30/15:30-18:30;08:30-13:30/15:30-18:30;08:30-15:00;;;1;1;;;;;;;;;;;
mme-omnia-masmoudi;"Mme Omnia MASMOUDI";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;audioprothesiste;;1;https://www.med.tn/img/img.png;"avenue des martyrs immeuble palmaruim 4 mizanine bz1 (en face de l’hôtel al andalous) sfax ville 3000 sfax tunisie";34.736536866306;10.755177214365;1;"+216.74.402.424 / +216.52.919.019";;;;1;;;1;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-14:00;;;1;1;;;;;;;;;;;
dr-baha-slimane-zrafi;"Dr Baha SLIMANE ZRAFI";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;generaliste;;1;https://www.med.tn/uploads/offices/thumbnail/28833_dr-baha-slimane-zrafi_1590022547.jpg;"immeuble ghomrassi   au centre ville   en face de selma centre et au dessus de exist 5000 monastir tunisie";35.772068245127;10.825425736809;1;"+216.73.447.342 / +216.54.903.516";;;;1;;;1;"8:301-3:00 /15:00-18:00";"8:301-3:00 /15:00-18:00";"8:301-3:00 /15:00-18:00";"8:301-3:00 /15:00-18:00";"8:301-3:00 /15:00-18:00";" ";;;1;1;;;;;;;;;;;
dr-rami-cheikhrouhou;"Dr Rami CHEIKHROUHOU";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Rami CHEIKHROUHOU</h2>A.F.S Attestation de formation spécialisée en chirurgie maxillo faciale de l`université Joseph Fourrier Grenoble
A.F.S.A Attestation de formation spécialisée approfondie en chirurgie maxillo faciale de l`université Joseph Fourrier Grenoble blépharoplastie/greffe de cheveux fut/greffe de cheveux fue/lifting cervico facial/lifting cuisses/lifting visage/liposuccion/otoplastie/radio fréquence fractionnée/radiofréquence micro aiguilles/reduction mammaire/rhinoplastie/smart lipo/lifting des seins ou cure ptose";;1;0;"2014-07-17 14:22:33";closed;open;;chirurgien-esthetique;;1;https://www.med.tn/uploads/offices/thumbnail/19740_dr-rami-cheikhrouhou_1590022547.jpg;"avenue des martyrs  le palmarium i  esc a  1er étage sfax ville 3000 sfax tunisie";34.736572798917;10.755210008331;1;"+216.74.406.000 / +216.98.412.563";;;;1;;;1;08:30-15:00;08:30-15:00;08:30-15:00;08:30-15:00;08:30-15:00;08:30-14:00;;;1;1;;;;;;;;;;;
dr-houda-boussourra-drine;"Dr Houda BOUSSOURRA DRINE";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Houda BOUSSOURRA DRINE</h2>Spécialiste en Gastroentérologie
Hépatologie  Proctologie  Endoscopie digestive coloscopie";;1;0;"2014-07-17 14:22:33";closed;open;;gastro-enterologue;;1;https://www.med.tn/uploads/offices/thumbnail/27797-dr-houda-boussourra-drine-1591712565.jpg;"el ghazela médical - cabinet e 14 - 4éme etage résidence omrane 10 cité el ahd el jadid cité el ghazala 2083 ariana tunisie";36.8797714;10.179684;1;"+216.70.935.068 / +216.98.629.435";;;;1;;;1;11:30-16:30;11:30-16:30;11:30-16:30;11:30-16:30;11:30-16:30;08:00-14:00;;;1;1;;;;;;;;;;;
pr-faouzi-nouira;"Pr Faouzi NOUIRA";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;chirurgien-pediatrique;;1;https://www.med.tn/img/img.png;"clinique carthagene centre urbain nord 1082 tunis tunisie";36.845618;10.2001485;1;+216.20.323.704;;;;1;;;1;07:30-18:00;07:30-18:00;07:30-18:00;07:30-18:00;07:30-18:00;07:30-13:00;;;1;1;;;;;;;;;;;
dr-leila-triki-lamine;"Dr Leila TRIKI LAMINE";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;gynecologue-obstetricien;;1;https://www.med.tn/img/img.png;"route el ain km3 immeuble nour elhouda 1er etage n13 el ain 3042 sfax tunisie";34.7476574;10.7380353;1;+216.74.460.448;;;;1;;;1;08:30-17:30;08:30-17:30;08:30-17:30;08:30-17:30;08:30-17:30;08:30-13:30;;;1;1;;;;;;;;;;;
dr-souha-nasri;"Dr Souha NASRI";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;medecin-dentiste;;1;https://www.med.tn/uploads/offices/thumbnail/29697-dr-souha-nasri-1600960548.jpg;"4 avenue mongi slim  résidence le sultan  1er étage  à côté de l’église de l’aouina l`aouina 2045 tunis tunisie";36.8530752;10.2578179;1;"+216.71.760.775 / +216.97.350.802 / +216.52.761.775";;;;1;;;1;08:00-18:00;08:00-18:00;08:00-18:00;08:00-18:00;08:00-18:00;08:00-13:00;;;1;1;;;;;;;;;;;
dr-babba-maya;"Dr Babba MAYA";publish;;;1;0;"2014-07-17 14:22:33";closed;open;;ophtalmologue;sousse;1;https://www.med.tn/img/img.png;"place grand maghreb  imm. el wifek b.b 4000 sousse tunisie";35.839755313598;10.622376300679;1;"+216.73.211.628 / +216.97.822.122";;;;1;;;1;08:30-16:00;08:30-16:00;08:30-12:00;08:30-16:00;08:30-16:00;08:30-12:00;;;1;1;;;;;;;;;;;
dr-hatem-khaldi;"Dr Hatem KHALDI";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Hatem KHALDI</h2>MD Ph.D. Hépato-Gastro-Enterologie.             DIU Endoscopie interventionnelle digestive. ";;1;0;"2014-07-17 14:22:33";closed;open;;gastro-enterologue;;1;https://www.med.tn/uploads/offices/thumbnail/27690_dr-hatem-khaldi_1590022547.jpg;"karaouli center. au-dessus de carrefour 3 étage. gafsa sud 2100 gafsa tunisie";34.4172953217403;8.791003608351161;1;"+216.76.201.500 / +216.20.034.195 / +216.99.999.994";;;;1;;;1;09:00-13:00/15:00-18:00;09:00-13:00/15:00-18:00;09:00-13:00/15:00-18:00;09:00-13:00/15:00-18:00;09:00-13:00/15:00-18:00;09:00-13:00;;;1;1;;;;;;;;;;;
dr-chaima-guendil-chelly;"Dr Chaima GUENDIL CHELLY";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Chaima GUENDIL CHELLY</h2>Angiographie rétinienne-Traitement au laser-traitement du glaucome-correction de la myopie  au Lasik-chirurgie de la cataracte par phacoemulsification-contactologie adaptation de lentilles rigides et de lentilles d`orthokératologie/chirurgie de la cataracte/chirurgie décollement de rétine/chirurgie de strabisme/fond d`oeil/laser pascal/laser yag/ophtalmopédiatrie/traitement du glaucome au laser";;1;0;"2014-07-17 14:22:33";closed;open;;ophtalmologue;;1;https://www.med.tn/uploads/offices/thumbnail/188207-dr-chaima-guendil-chelly-1590568504_3718.jpg;"centre abou kacem chebbi 121 av la nouvelle l`ere-ennasr2 en face de clibique ennasr cité ennasr 2 2037 ariana tunisie";36.860458865223;10.152935778412;1;"+216.70.830.682 / +216.98.219.688";;;;1;;;1;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-13:00;;;1;1;;;;;;;;;;;
dr-chiheb-hamza;"Dr Chiheb HAMZA";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Chiheb HAMZA</h2>ancien assistant hospitalo-universitaire.
Diplômé en cardiologie interventionnelle de l`université de Paris V.
diplome interuniversitaire en hypertension artérielle.
Echographie cardiaque. Holter tensionnel. Holter rythmique. échographie cardiaque";;1;0;"2014-07-17 14:22:33";closed;open;;cardiologue;;1;https://www.med.tn/uploads/offices/thumbnail/27553_dr-chiheb-hamza_1590022547.jpg;"45 avenue du japon  résidence le 45  app b43  4éme étage (prés hôtel du parc). montplaisir cite el khadra 1003 tunis tunisie";36.817748429363;10.186670016445;1;"+216.71.908.787 / +216.93.915.888";;;;1;;;1;10:30-17:00;10:30-17:00;10:00-12:00;10:30-17:00;10:30-17:00;" ";;;1;1;;;;;;;;;;;
dr-khaoula-ouertani;"Dr Khaoula OUERTANI";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Khaoula OUERTANI</h2>Diplômée de la faculté médecine Sorbonne de Paris en exploration des vertiges et rééducation vestibulaire ablation des amygdales/ablation des végétations/audiométrie enfant et adulte/otospongiose/nasofibroscopie/potentiels évoqués auditifs ber: audition objective (avec ber néonatal)/traitement des acouphènes";;1;0;"2014-07-17 14:22:33";closed;open;;oto-rhino-laryngologiste-orl;;1;https://www.med.tn/uploads/offices/thumbnail/188792_dr-khaoula-ouertani_1590022548.jpg;"érable médical 2eme étage cabinet 321 (a côté de clinique hannibal et en face du parking) les berges du lac 2 1053 tunis tunisie";36.845454629363;10.284591379821;1;"+216.71.267.222 / +216.94.939.339";;;;1;;;1;08:30-19:00;08:30-19:00;08:30-19:00;08:30-19:00;08:30-19:00;08:30-13:00;;;1;1;;;;;;;;;;;
dr-mariem-fourati-masmoudi;"Dr Mariem FOURATI MASMOUDI";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Mariem FOURATI MASMOUDI</h2>اخصاءيةفي الامراض الجلدية والاناسلية ";;1;0;"2014-07-17 14:22:33";closed;open;;dermatologue;;1;https://www.med.tn/img/img.png;"avenue habib thameur immeuble magasin général.. 8000 nabeul tunisie";36.453818212515;10.733883435937;1;+216.72.236.136;;;;1;;;1;08:00-15:00;08:00-15:00;08:00-15:00;08:00-15:00;08:00-15:00;08:00-14:00;;;1;1;;;;;;;;;;;
dr-mohamed-karim-cherif;"Dr Mohamed karim CHERIF";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Mohamed karim CHERIF</h2>جراحة الكلى والمسالك البولية والاضطرابات الجنسية ";;1;0;"2014-07-17 14:22:33";closed;open;;chirurgien-urologue;;1;https://www.med.tn/uploads/offices/thumbnail/187186_dr-mohamed-karim-cherif_1590022548.jpg;"centre médical kamoun  rue de l`ère nouvelle cité ennasr 2 2037 ariana tunisie";36.86119216414;10.159458110573;1;"+216.71.829.090 / +216.99.528.511";;;;1;;;1;11:00-13:00/15:00-17:00;11:00-13:00/15:00-17:00;11:00-13:00/15:00-17:00;11:00-13:00/15:00-17:00;11:00-13:00/15:00-17:00;11:00-13:00;;;1;1;;;;;;;;;;;
dr-mohsen-gouiaa;"Dr Mohsen GOUIAA";publish;"<h2 class=""y4vuei-3 cBtaUV"">Dr Mohsen GOUIAA</h2>اخصائي في جراحة الوجه و الفكين
جراحة التجميل 
زراعة الشعر
طبيب مباشر سابقا بتونس و فرنسا ";;1;0;"2014-07-17 14:22:33";closed;open;;chirurgien-maxillo-facial-stomatologue;;1;https://www.med.tn/uploads/offices/thumbnail/188612-dr-mohsen-gouiaa-1591814241.jpg;"rue hedi nouira  immeuble baya centre  3 éme étage sfax ville 3000 sfax tunisie";34.7394076;10.7546265;1;"+216.70.032.535 / +216.98.667.544";;;;1;;;1;08:00-17:30;08:00-17:30;08:00-17:30;08:00-17:30;08:00-17:30;08:00-13:00;;;1;1;;;;;;;;;;;
